,1. open,2. high,3. low,4. close,5. volume,IWO_5d_EMA,IWO_10d_EMA,IWO_150d_EMA,EMA_8,EMA_21,SMA_50,SMA_200
2019-08-13,44.0,45.92,43.75,45.62,1385650.0,194.6267,195.6291,194.6369,47.197,49.7843,51.7605,50.318
2019-08-14,44.23,44.4691,43.13,43.91,1663146.0,192.9958,194.5572,194.5719,46.5908,49.3011,51.5899,50.3362
2019-08-15,44.27,44.61,43.61,44.13,2145992.0,191.6117,193.5184,194.4961,46.1506,48.8746,51.4033,50.3526
2019-08-16,44.93,45.58,44.64,44.81,1417941.0,192.0082,193.388,194.4736,46.0238,48.5751,51.2161,50.3655
2019-08-19,45.61,45.99,44.325,44.54,2134175.0,192.7936,193.5655,194.4722,46.0163,48.3401,51.1513,50.3854
2019-08-20,44.36,44.95,43.735,44.63,1911594.0,192.9677,193.5201,194.4569,45.7794,48.0319,51.0525,50.3942
2019-08-21,45.0,45.88,44.66,45.02,1259584.0,193.6543,193.7942,194.4644,45.8017,47.8363,50.9921,50.4108
2019-08-22,45.34,45.34,44.22,44.75,1254571.0,193.8811,193.8925,194.4627,45.6991,47.6093,50.9299,50.4207
2019-08-23,44.66,45.24,43.77,43.98,1247518.0,192.0898,192.9133,194.3838,45.5971,47.394,50.8649,50.4319
2019-08-26,44.63,45.34,43.91,45.23,1183567.0,191.6112,192.5026,194.3344,45.54,47.2072,50.7517,50.4441
2019-08-27,45.67,45.67,44.17,44.76,1340228.0,190.3852,191.6718,194.2496,45.5689,47.0675,50.5978,50.4495
2019-08-28,44.45,45.57,44.08,45.44,1298522.0,190.2374,191.3572,194.1926,45.5691,46.9313,50.4252,50.4516
2019-08-29,45.91,46.63,45.68,46.42,1215063.0,191.1843,191.6701,194.1778,45.8049,46.904,50.2802,50.4597
2019-08-30,46.9,46.98,45.83,46.69,1630408.0,191.6705,191.847,194.1575,46.066,46.9109,50.1206,50.4724
2019-09-03,46.57,47.35,46.09,46.61,2236324.0,190.8898,191.3891,194.0935,46.3513,46.9508,49.9702,50.4937
2019-09-04,47.2,47.755,46.42,46.85,2323036.0,190.8442,191.2734,194.0493,46.6633,47.0239,49.8577,50.5167
2019-09-05,47.48,47.49,45.52,46.25,6924353.0,191.7967,191.7149,194.0447,46.847,47.0663,49.7761,50.552
2019-09-06,55.7,57.3,54.1,56.27,25958236.0,192.1216,191.907,194.0278,49.1699,47.9966,49.9091,50.6384
2019-09-09,56.0,59.74,55.55,58.57,9313809.0,192.5427,192.1757,194.0193,51.5188,49.0642,50.0811,50.7383
2019-09-10,56.23,60.8025,55.8,59.91,8136918.0,193.4402,192.732,194.0354,53.5818,50.1313,50.2754,50.8494
2019-09-11,59.5,63.45,59.1776,63.3,5257431.0,195.3611,193.9085,194.1038,55.7748,51.3421,50.5212,50.9598
2019-09-12,62.97,64.18,62.3,62.93,5089465.0,196.6945,194.8999,194.1735,57.6426,52.5092,50.7676,51.0745
2019-09-13,62.99,63.99,62.41,62.49,3438895.0,197.6394,195.7416,194.2444,59.0531,53.5529,51.0114,51.1845
2019-09-16,61.05,62.8505,59.99,61.88,4190630.0,198.4277,196.5167,194.3207,59.897,54.3981,51.2244,51.2925
2019-09-17,61.16,62.115,61.04,61.9,3378219.0,198.9928,197.1724,194.3976,60.3899,55.0997,51.422,51.3906
2019-09-18,61.85,63.83,61.5,63.3,3664780.0,199.0101,197.5128,194.4591,61.1544,55.8933,51.6482,51.4972
2019-09-19,63.13,63.6251,62.6,63.36,3674405.0,198.7082,197.6204,194.5074,61.7034,56.5962,51.8607,51.6032
2019-09-20,63.72,65.07,63.51,64.8,8980965.0,198.3751,197.6364,194.5498,62.4515,57.3666,52.0845,51.714
2019-09-23,64.51,64.78,63.8,64.52,4127243.0,197.9617,197.5453,194.584,62.969,58.0405,52.3021,51.8232
2019-09-24,64.7,64.78,61.375,61.72,4429458.0,196.4922,196.8194,194.5704,63.3714,58.6532,52.5143,51.9372
2019-09-25,61.74,62.8599,60.61,62.61,2819114.0,196.0248,196.505,194.5773,63.2578,59.0356,52.6897,52.0354
2019-09-26,62.31,62.7,61.54,62.39,1825121.0,194.9134,195.8115,194.5523,63.1338,59.3687,52.8577,52.1436
2019-09-27,62.71,62.89,60.13,60.64,2277572.0,193.3992,194.8223,194.4969,63.0796,59.6889,53.0495,52.2497
2019-09-30,60.62,62.22,59.58,61.92,2229245.0,192.6244,194.1409,194.4516,62.8886,59.919,53.2241,52.3442
2019-10-01,62.03,62.24,60.65,60.89,2744433.0,190.8058,192.8732,194.3551,62.7445,60.13,53.4095,52.4388
2019-10-02,60.8,61.0377,59.77,60.76,2913722.0,189.1637,191.6016,194.2428,62.3652,60.2125,53.5657,52.5274
2019-10-03,61.45,63.0,60.38,62.21,5350550.0,188.4689,190.7794,194.148,62.5063,60.4659,53.7351,52.6257
2019-10-04,62.46,63.38,61.93,62.4,2620543.0,188.6435,190.4546,194.0797,62.7004,60.7308,53.9167,52.7297
2019-10-07,62.57,65.6,62.08,65.05,4855064.0,188.5914,190.0968,194.0056,63.3448,61.1735,54.1331,52.8476
2019-10-08,64.4,65.365,63.06,64.62,3483145.0,187.4033,189.1751,193.8867,63.7937,61.5545,54.3465,52.9657
2019-10-09,65.26,67.61,64.7,67.04,4532202.0,186.988,188.6264,193.7843,64.6418,62.105,54.6105,53.0994
2019-10-10,66.81,67.77,66.51,67.14,2676448.0,186.8565,188.2568,193.6891,65.3369,62.62,54.8819,53.2485
2019-10-11,67.8,68.11,65.61,66.53,2680349.0,187.9684,188.6087,193.6427,65.9532,63.1191,55.1841,53.3904
2019-10-14,66.73,67.77,66.62,67.09,1619869.0,188.4718,188.7668,193.5876,66.3569,63.5419,55.5381,53.5243
2019-10-15,67.64,67.94,66.85,66.99,1815121.0,189.6897,189.3775,193.5682,66.7087,63.9417,55.9503,53.6587
2019-10-16,67.17,68.17,65.85,67.06,2250324.0,190.4091,189.8267,193.5454,67.0334,64.3261,56.3882,53.7947
2019-10-17,67.15,67.6248,66.15,66.72,1598473.0,191.7414,190.6593,193.5568,67.1649,64.626,56.8329,53.9287
2019-10-18,66.55,66.88,61.68,64.52,3691654.0,192.157,191.0827,193.5493,67.1016,64.8309,57.2415,54.0605
2019-10-21,64.91,66.32,64.63,66.03,2172270.0,192.9991,191.7374,193.5643,66.9279,64.9663,57.6373,54.185
2019-10-22,66.11,66.37,62.94,63.2,2187677.0,193.3722,192.1703,193.5717,66.8039,65.0939,58.0627,54.3058
2019-10-23,62.96,64.89,62.06,62.83,2406416.0,193.568,192.4956,193.5768,66.3786,65.0754,58.4421,54.4187
2019-10-24,63.71,65.22,63.37,64.91,1518665.0,193.7911,192.8123,193.5856,66.1211,65.0885,58.8571,54.5298
2019-10-25,64.62,66.11,64.2001,65.4,1051894.0,194.3067,193.2715,193.6088,66.1187,65.1814,59.2871,54.6374
2019-10-28,65.67,66.87,65.59,66.37,1158764.0,195.2981,194.0005,193.6574,66.2856,65.3349,59.7129,54.7512
2019-10-29,66.19,67.1,65.83,66.39,1125408.0,196.1937,194.7249,193.7147,66.4666,65.4953,60.1351,54.8702
2019-10-30,66.63,66.9,65.24,66.77,1209679.0,196.7312,195.2852,193.7689,66.5629,65.623,60.5741,54.9788
2019-10-31,66.77,66.77,64.97,66.19,1191386.0,196.7558,195.5615,193.8091,66.6089,65.7273,60.9919,55.0876
2019-11-01,66.78,68.0,65.78,66.88,1791193.0,197.8925,196.3987,193.8933,66.9181,65.9339,61.4451,55.2025
2019-11-04,68.0,69.89,67.62,68.45,3044886.0,198.6933,197.1071,193.9781,67.5785,66.2936,61.9381,55.316
2019-11-05,68.61,68.84,65.91,66.0,2233506.0,199.4188,197.7912,194.0694,67.8588,66.5251,62.4081,55.4272
2019-11-06,66.28,66.31,64.25,66.08,1989702.0,199.4762,198.1184,194.1425,67.5146,66.5055,62.8209,55.5237
2019-11-07,66.25,67.35,65.32,65.41,1210929.0,199.6995,198.4871,194.222,67.4781,66.5823,63.2565,55.6267
2019-11-08,65.47,66.79,65.0054,66.73,1331026.0,200.1491,198.9528,194.3125,67.3252,66.6012,63.6597,55.7177
2019-11-11,66.65,68.47,66.5401,67.25,1335386.0,200.4158,199.3157,194.4004,67.5796,66.7711,64.0895,55.8156
2019-11-12,67.48,67.767,66.3601,67.01,1268778.0,200.663,199.6506,194.4899,67.6212,66.8616,64.4978,55.9075
2019-11-13,66.69,68.03,66.4484,67.82,1161466.0,200.689,199.8488,194.5727,67.7121,66.9678,64.9033,56.0005
2019-11-14,68.0,68.6,67.4,67.75,988511.0,200.7195,200.0182,194.6549,67.9094,67.1162,65.3255,56.0934
2019-11-15,67.9,68.47,67.08,67.78,1151472.0,201.1695,200.3912,194.7531,68.034,67.2393,65.5489,56.1858
2019-11-18,67.48,67.7495,66.24,66.66,1757077.0,201.3968,200.6567,194.8471,67.9707,67.2857,65.7091,56.2684
2019-11-19,66.92,67.15,65.828,66.57,2483692.0,202.0143,201.128,194.9584,67.7884,67.2733,65.8361,56.3411
2019-11-20,66.54,68.3,66.4,67.89,1879122.0,202.2937,201.4416,195.0629,67.9021,67.3667,65.9331,56.4204
2019-11-21,69.29,71.5,69.1978,69.94,3687142.0,202.1033,201.4927,195.1512,68.7016,67.7424,66.0795,56.5201
2019-11-22,70.3,71.31,69.29,71.12,2056128.0,202.1317,201.6192,195.2444,69.2812,68.0667,66.2259,56.617
2019-11-25,71.63,73.22,71.26,71.5,3016796.0,203.836,202.642,195.4033,70.1565,68.5352,66.4333,56.7219
2019-11-26,71.75,72.61,70.7301,72.31,1765846.0,205.2068,203.6068,195.5695,70.7017,68.9057,66.6432,56.8207
2019-11-27,72.16,72.69,71.18,71.66,1115586.0,206.6693,204.6954,195.7552,71.1436,69.2497,66.8204,56.9138
2019-11-29,71.44,71.97,70.88,71.21,691737.0,207.1684,205.3266,195.9196,71.3272,69.497,66.9873,57.0056
2019-12-02,72.44,72.5,68.3674,69.92,2259041.0,206.6981,205.4049,196.0499,71.5878,69.77,67.1359,57.0979
2019-12-03,67.69,70.87,66.97,70.68,2014235.0,206.3879,205.4708,196.1786,71.4283,69.87,67.2577,57.178
2019-12-04,71.01,71.9,69.1,70.0,2350931.0,206.69,205.8023,196.3259,71.5331,70.0545,67.4001,57.263
2019-12-05,70.2,70.4657,68.95,69.5,3273055.0,206.8352,206.0429,196.4689,71.2959,70.0919,67.5522,57.3429
2019-12-06,74.94,75.85,71.0604,75.57,9991420.0,207.6657,206.64,196.6392,72.3079,70.6154,67.8152,57.4507
2019-12-09,75.51,76.28,73.9,75.46,2753919.0,207.9384,206.9752,196.7961,73.1906,71.1303,68.083,57.5573
2019-12-10,75.3,75.3761,71.79,72.79,3156484.0,208.183,207.2838,196.9534,73.6763,71.5163,68.3461,57.6579
2019-12-11,72.85,72.96,71.2,72.46,1951552.0,208.3064,207.5146,197.107,73.5171,71.6476,68.5605,57.7416
2019-12-12,72.76,72.8304,71.438,71.97,1419411.0,208.8117,207.9342,197.2754,73.3645,71.7551,68.7964,57.8273
2019-12-13,71.78,73.95,71.78,73.72,2317663.0,208.9139,208.1495,197.4323,73.4946,71.9546,69.0154,57.9136
2019-12-16,74.0935,74.83,73.23,73.64,1407576.0,209.5514,208.6362,197.6097,73.7914,72.216,69.2444,58.0033
2019-12-17,73.64,73.97,72.71,73.63,1930939.0,210.1089,209.1067,197.79,73.8311,72.3755,69.4118,58.0931
2019-12-18,73.35,75.06,73.08,73.55,1401718.0,210.5733,209.5422,197.9716,74.1042,72.6195,69.6057,58.1885
2019-12-19,73.41,74.45,73.17,73.38,999134.0,211.1611,210.0503,198.1619,74.181,72.7859,69.7425,58.2808
2019-12-20,74.21,74.25,73.06,74.18,1641274.0,211.9074,210.6593,198.3637,74.1963,72.919,69.8721,58.3715
2019-12-23,74.01,74.4,73.16,73.35,995374.0,212.6997,211.3184,198.5746,74.2416,73.0537,69.9979,58.4548
2019-12-24,73.2,73.87,72.86,73.7,361772.0,213.4102,211.9571,198.7899,74.159,73.1279,70.1199,58.5343
2019-12-26,73.8,75.02,73.5,74.44,1012017.0,213.8838,212.4796,199.0024,74.3504,73.2999,70.2615,58.6199
2019-12-27,74.94,74.98,73.55,74.39,924571.0,213.749,212.6614,199.1941,74.4903,73.4526,70.3977,58.6991
2019-12-30,74.13,74.4999,72.2,73.75,1266202.0,213.3346,212.6331,199.3704,74.4924,73.5478,70.5352,58.7735
2019-12-31,73.67,74.29,73.14,74.11,799628.0,213.1808,212.6768,199.5493,74.4474,73.6153,70.6834,58.8561
2020-01-02,74.31,76.83,74.11,75.9,2042562.0,213.1943,212.7758,199.7304,74.9769,73.9075,70.8936,58.954
2020-01-03,74.87,75.8099,73.68,75.56,1255463.0,212.8488,212.6634,199.895,75.162,74.0805,71.0824,59.0519
2020-01-06,74.38,75.46,73.72,75.39,2271257.0,212.8702,212.7088,200.0674,75.2282,74.2059,71.2938,59.1431
2020-01-07,75.67,75.67,74.01,75.24,2292843.0,212.7587,212.6773,200.2325,75.3264,74.339,71.5028,59.2364
2020-01-08,75.13,76.9,74.81,76.27,3421473.0,213.1049,212.881,200.4122,75.6761,74.5718,71.7186,59.3517
2020-01-09,76.49,77.01,75.53,75.8,1850848.0,213.5942,213.1885,200.5998,75.9725,74.7935,71.9214,59.465
2020-01-10,75.55,75.85,74.36,74.83,2317253.0,213.6984,213.3191,200.776,75.9453,74.8895,72.0964,59.576
2020-01-13,73.69,74.83,72.813,74.15,1606163.0,214.268,213.6988,200.9698,75.6974,74.8841,72.255,59.6878
2020-01-14,73.96,74.36,71.68,72.8,2158944.0,215.0287,214.2172,201.1762,75.4002,74.8365,72.4068,59.7972
2020-01-15,73.0,75.14,72.72,73.03,1528836.0,216.0426,214.9178,201.3999,75.3424,74.8641,72.5496,59.9094
2020-01-16,73.2,74.09,72.63,73.08,1148299.0,217.7587,216.0584,201.6621,75.0641,74.7937,72.6336,60.0106
2020-01-17,73.43,73.71,72.265,72.53,1958335.0,218.6278,216.8416,201.9098,74.7632,74.6952,72.731,60.1056
2020-01-21,72.35,74.83,72.04,73.13,1922443.0,218.6937,217.2023,202.1339,74.778,74.7074,72.9014,60.208
2020-01-22,73.7,75.19,73.7,74.42,1799050.0,218.8272,217.5463,202.3585,74.8696,74.7513,73.0582,60.3129
2020-01-23,74.61,74.735,73.15,74.33,1823944.0,218.9029,217.8204,202.5796,74.8397,74.7498,73.2171,60.4157
2020-01-24,74.72,75.98,73.09,74.18,1399607.0,217.9662,217.5064,202.7586,75.0931,74.8617,73.3673,60.5257
2020-01-27,72.41,73.29,70.55,72.77,1584305.0,216.6694,216.8826,202.9085,74.6924,74.7188,73.4777,60.6078
2020-01-28,73.06,75.2,72.7806,74.93,1169360.0,216.5568,216.7824,203.0863,74.8052,74.7625,73.6211,60.702
2020-01-29,75.3,77.77,74.9299,76.92,2616267.0,216.1836,216.5378,203.2499,75.464,75.0359,73.8045,60.8116
2020-01-30,76.7,79.26,76.27,79.11,2672817.0,215.789,216.2582,203.4055,76.3076,75.4199,74.0203,60.9246
2020-01-31,78.83,80.26,77.16,78.51,2503001.0,214.0785,215.2399,203.5016,77.1859,75.8599,74.2705,61.0458
2020-02-03,79.1,80.74,79.04,80.63,1735051.0,213.8589,214.909,203.6329,77.9757,76.3036,74.5423,61.1721
2020-02-04,81.46,83.2,80.4613,82.02,2372699.0,215.0011,215.341,203.8138,79.1367,76.9305,74.8403,61.3206
2020-02-05,82.91,83.3,79.93,80.74,1584756.0,216.6205,216.1625,204.0263,80.0618,77.5096,75.0763,61.4652
2020-02-06,80.7,82.0,80.59,81.44,825594.0,217.7431,216.8581,204.2377,80.4925,77.9178,75.2901,61.5975
2020-02-07,81.44,84.0399,80.89,83.16,1517373.0,217.6402,216.9629,204.4125,81.2808,78.4743,75.5065,61.7364
2020-02-10,82.95,85.08,82.87,84.61,1839683.0,218.2507,217.4191,204.612,82.1251,79.0749,75.7559,61.8736
2020-02-11,84.86,85.98,84.26,85.33,1125408.0,219.0618,218.0127,204.8248,82.9817,79.7026,76.0217,62.0138
2020-02-12,87.18,87.41,84.24,87.33,1623997.0,220.1292,218.7856,205.0558,83.9658,80.4033,76.3305,62.159
2020-02-13,87.11,88.48,86.92,88.03,1770356.0,221.0958,219.5572,205.2939,84.969,81.1375,76.6501,62.3167
2020-02-14,88.43,89.6,88.0,89.41,1122289.0,221.5349,220.0764,205.5206,85.9981,81.9068,77.0247,62.4776
2020-02-18,88.83,91.02,88.5,90.76,1167931.0,221.8011,220.4868,205.7433,87.1141,82.7353,77.4071,62.6502
2020-02-19,91.68,92.55,90.86,91.49,1599537.0,222.4787,221.0954,205.9829,88.322,83.6276,77.8488,62.8293
2020-02-20,91.78,92.52,87.51,90.31,1806598.0,222.8941,221.5734,206.2179,89.2549,84.436,78.1822,63.0083
2020-02-21,89.99,91.11,87.08,88.73,2239810.0,222.1938,221.4316,206.4109,89.6672,85.0427,78.4788,63.1863
2020-02-24,83.61,86.995,80.14,86.37,2206591.0,219.4613,220.0797,206.5114,89.0734,85.2202,78.7112,63.3514
2020-02-25,87.39,88.09,82.67,83.06,1962714.0,215.1388,217.6095,206.5112,88.8548,85.4811,79.0138,63.5218
2020-02-26,83.12,86.46,82.83,83.58,1909059.0,211.6575,215.2615,206.4871,88.3226,85.5701,79.2864,63.6847
2020-02-27,80.19,86.44,76.1801,83.21,2854879.0,206.9882,212.0593,206.3701,87.9043,85.6491,79.5362,63.8581
2020-02-28,80.11,86.88,79.89,86.31,3016017.0,203.256,209.1015,206.23,87.6767,85.761,79.7772,64.0283
2020-03-02,87.39,88.5447,84.81,87.96,2521741.0,202.3478,207.5433,206.1545,87.8696,86.0141,80.0687,64.2015
2020-03-03,87.77,88.37,83.5,85.81,1965169.0,200.4008,205.5367,206.0267,87.9808,86.2283,80.3349,64.3668
2020-03-04,87.48,89.55,85.87,89.55,1988432.0,201.2592,205.0711,205.9863,88.3295,86.5302,80.6369,64.5403
2020-03-05,88.07,90.7348,87.66,88.6,2102470.0,199.7811,203.5718,205.865,88.864,86.9125,80.9666,64.7255
2020-03-06,87.1,87.78,81.25,84.02,2573883.0,197.5701,201.6766,205.6965,88.6231,86.9913,81.2342,64.8897
2020-03-09,77.18,80.97,75.255,77.63,3110393.0,190.5081,197.078,205.3083,86.9224,86.444,81.3762,65.0182
2020-03-10,80.0,80.0,75.3,79.82,2338799.0,187.4464,194.2134,204.9906,85.3841,85.8581,81.4758,65.1482
2020-03-11,78.54,80.35,74.06,75.0,2712224.0,181.5,189.7395,204.5219,84.2654,85.3574,81.5832,65.2761
2020-03-12,68.3535,71.7,64.88,68.68,4354276.0,171.262,182.6571,203.8102,81.4731,84.1158,81.5272,65.3591
2020-03-13,75.02,79.5899,70.02,77.32,6006373.0,167.4112,178.4848,203.2261,81.0546,83.7044,81.6332,65.483
2020-03-16,68.88,85.75,66.12,72.31,7014971.0,158.0802,171.3818,202.3809,82.098,83.8903,81.8116,65.6332
2020-03-17,73.07,75.6317,68.52,70.94,5056813.0,153.9032,166.685,201.6282,80.6611,83.1396,81.808,65.7293
2020-03-18,66.8,77.19,65.61,76.61,4414294.0,147.5114,160.8746,200.7421,79.8897,82.5987,81.8426,65.8347
2020-03-19,76.53,83.46,74.52,75.88,5673495.0,145.5026,157.3492,199.9572,80.6831,82.677,81.9984,65.987
2020-03-20,77.0,82.06,75.305,79.7,6081575.0,142.8881,153.7692,199.1321,80.9891,82.6209,82.1016,66.1276
2020-03-23,80.01,87.0,79.59,83.5,4712116.0,141.1385,150.8365,198.3176,82.3248,83.019,82.3014,66.2879
2020-03-24,88.0,88.27,84.06,85.0,4768383.0,144.3974,150.8508,197.6898,83.646,83.4964,82.5498,66.4831
2020-03-25,85.0,86.7,80.25,81.37,2700458.0,146.9806,151.0864,197.0866,84.3247,83.7876,82.7872,66.6672
2020-03-26,82.02,84.8199,81.2706,83.66,3292662.0,151.607,152.8634,196.6067,84.4347,83.8814,82.9964,66.8468
2020-03-27,83.06,83.09,79.74,82.57,3329655.0,152.6533,153.2057,196.0523,84.1359,83.8095,83.1554,67.02
2020-03-30,83.98,89.2897,83.2,88.14,4910855.0,154.6486,154.1936,195.5568,85.2812,84.3077,83.4594,67.224
2020-03-31,88.08,98.38,87.92,92.4,7084420.0,155.6005,154.7955,195.0528,88.192,85.587,83.9528,67.4609
2020-04-01,90.82,95.6299,88.75,92.09,4680821.0,152.6668,153.3417,194.4136,89.8449,86.5,84.3688,67.6722
2020-04-02,92.45,93.9495,82.6085,84.04,4900888.0,151.345,152.498,193.8082,90.757,87.1772,84.744,67.871
2020-04-03,84.26,85.93,78.72,79.0,4043617.0,149.229,151.1342,193.1617,89.6844,87.0638,84.9679,68.0312
2020-04-06,81.63,90.48,80.55,90.15,5594125.0,151.609,152.086,192.6743,89.8612,87.3744,85.2579,68.2088
2020-04-07,90.91,91.04,86.01,87.97,3167885.0,153.1093,152.8176,192.1901,90.1231,87.7076,85.6129,68.3897
2020-04-08,88.99,90.6499,85.84,88.37,2399357.0,156.4065,154.6691,191.8034,90.2402,87.9751,85.9219,68.576
2020-04-09,89.0,91.38,86.13,90.63,3370510.0,160.7157,157.3355,191.5058,90.4935,88.2846,86.1941,68.7751
2020-04-13,91.44,94.96,90.04,93.97,3264857.0,162.4235,158.8816,191.1659,91.486,88.8915,86.5081,68.9966
2020-04-14,95.69,99.65,95.04,98.43,3830286.0,165.1685,161.0228,190.8943,93.3003,89.8695,86.8959,69.2392
2020-04-15,97.93,101.5,95.92,100.53,2883452.0,164.9007,161.6305,190.5429,95.1224,90.9269,87.3111,69.4912
2020-04-16,102.9,105.15,99.01,100.68,4618751.0,164.7421,162.1386,190.1969,97.3508,92.2199,87.7501,69.7612
2020-04-17,99.43,102.0676,96.79,100.35,2906324.0,166.8902,163.7836,189.9451,98.399,93.1151,88.1255,70.0122
2020-04-20,101.37,103.45,100.6,101.8,2576869.0,167.9438,164.9232,189.6817,99.5214,94.0547,88.5545,70.2705
2020-04-21,102.25,103.0629,96.55,99.33,2885455.0,167.1094,165.0173,189.3606,100.3084,94.8736,88.9349,70.5248
2020-04-22,100.71,102.48,98.25,101.79,2746171.0,167.5257,165.6247,189.0824,100.791,95.5651,89.2829,70.776
2020-04-23,101.83,104.3,100.5,102.19,2624713.0,168.4206,166.4585,188.8324,101.5708,96.3592,89.6493,71.0349
2020-04-24,103.25,105.4398,100.115,105.07,2933961.0,170.1391,167.7526,188.6304,102.4306,97.1847,90.0099,71.2971
2020-04-27,107.0,109.45,106.2,108.25,2462626.0,173.2299,169.8724,188.5083,103.9904,98.2997,90.4293,71.575
2020-04-28,109.52,111.36,103.3,103.94,2910943.0,175.722,171.8422,188.4049,105.6281,99.487,90.8645,71.8623
2020-04-29,103.42,105.42,100.71,103.4,3220731.0,180.0189,174.8914,188.4077,105.5819,100.0264,91.1525,72.1185
2020-04-30,103.59,107.85,103.294,104.75,2308325.0,180.5367,176.1061,188.3171,106.0859,100.7376,91.4585,72.3873
2020-05-01,103.19,105.479,101.88,103.52,1431468.0,178.6381,175.8761,188.1387,105.951,101.1686,91.7177,72.6432
2020-05-04,103.43,108.96,103.16,107.08,2089155.0,177.9234,175.9884,187.9844,106.6197,101.8769,92.0747,72.9215
2020-05-05,109.0,111.76,107.36,109.35,2006107.0,178.4161,176.609,187.8707,107.762,102.7754,92.57,73.2129
2020-05-06,110.88,116.0,110.88,115.49,2984154.0,178.8741,177.1873,187.7637,109.5927,103.9776,93.1282,73.528
2020-05-07,117.38,119.5375,115.11,117.7,3752455.0,179.9594,178.086,187.6891,111.8026,105.3922,93.7897,73.8595
2020-05-08,118.48,120.9,115.66,116.56,3157664.0,182.638,179.8877,187.6931,113.8243,106.802,94.4789,74.1914
2020-05-11,117.68,121.84,117.5,120.65,4240849.0,184.9017,181.6225,187.7161,115.6055,108.1691,95.1781,74.5291
2020-05-12,122.0,123.79,118.12,120.26,2618811.0,184.4392,181.9665,187.6605,117.4243,109.5892,95.883,74.8741
2020-05-13,121.11,124.28,115.57,119.07,3581118.0,182.4181,181.3136,187.5375,118.9478,110.9247,96.6012,75.2221
2020-05-14,118.3,123.49,117.11,122.01,3045297.0,181.2466,180.8755,187.4232,119.9572,112.067,97.28,75.5675
2020-05-15,121.75,126.28,121.47,125.88,2596185.0,181.6938,181.1868,187.3591,121.3622,113.3591,97.9909,75.9279
2020-05-18,126.78,128.46,121.61,122.92,3901600.0,184.966,183.0639,187.4141,122.9395,114.7319,98.8045,76.3052
2020-05-19,124.14,130.36,123.39,127.22,2963669.0,186.0886,184.022,187.4263,124.5885,116.1526,99.7923,76.7066
2020-05-20,130.0,134.74,127.33,128.77,4327892.0,188.5299,185.7294,187.5056,126.8444,117.8424,100.8871,77.1437
2020-05-21,132.0,136.29,131.08,132.85,4853808.0,190.2105,187.1552,187.5859,128.9434,119.5194,102.0059,77.5937
2020-05-22,136.17,136.18,131.64,133.0,2937603.0,191.8221,188.5898,187.6847,130.5516,121.034,103.2955,78.0477
2020-05-26,136.01,136.04,126.5,128.95,4884904.0,194.0882,190.4136,187.8296,131.7712,122.3982,104.4245,78.4956
2020-05-27,126.65,127.46,118.21,126.54,4472720.0,197.149,192.7512,188.0341,130.8132,122.8584,105.2587,78.9003
2020-05-28,126.75,132.13,126.54,127.8,4279493.0,197.7556,193.8817,188.1789,131.1058,123.7013,106.3887,79.3354
2020-05-29,130.03,141.43,129.9,139.74,8932583.0,198.0206,194.7306,188.3163,133.4001,125.313,107.6735,79.813
2020-06-01,142.35,150.58,140.4487,147.22,6854252.0,199.0172,195.8723,188.4844,137.2178,127.61,109.0159,80.3436
2020-06-02,151.97,152.0,141.03,147.68,7561681.0,200.1595,197.0672,188.6693,140.5028,129.8272,110.4147,80.8805
2020-06-03,146.86,150.57,145.22,147.45,4485008.0,201.9235,198.5916,188.8916,142.7399,131.7129,111.6861,81.4055
2020-06-04,147.75,148.64,138.54,140.06,8408814.0,202.5684,199.5492,189.0898,144.051,133.2518,112.8935,81.9187
2020-06-05,139.82,144.95,131.26,139.64,8238795.0,205.0198,201.4353,189.3658,144.2508,134.3152,114.0585,82.4187
2020-06-08,136.99,147.07,135.42,146.54,4928442.0,207.6034,203.4962,189.6757,144.8773,135.4748,115.3035,82.9247
2020-06-09,145.41,146.05,140.34,141.92,4231151.0,208.3399,204.6447,189.9425,145.1379,136.4362,116.5627,83.4282
2020-06-10,144.5,149.94,143.66,148.05,4206335.0,207.7057,204.9706,190.1609,146.205,137.6638,117.7757,83.9517
2020-06-11,145.0,154.0,144.29,148.9,5593850.0,202.4832,202.6193,190.1858,147.9372,139.1489,118.8881,84.495
2020-06-12,152.06,155.14,146.28,150.6,3986817.0,200.2164,201.3581,190.2586,149.5379,140.6026,120.0783,85.0424
2020-06-15,154.88,163.7,152.8632,162.69,8193759.0,200.5132,201.3124,190.4023,152.685,142.7024,121.4733,85.633
2020-06-16,164.94,165.08,158.1837,163.05,5556502.0,202.1606,202.0657,190.6017,155.4394,144.7367,123.0563,86.2253
2020-06-17,164.27,167.868,160.93,161.71,6212915.0,202.4908,202.2631,190.7679,158.2013,146.8396,124.6041,86.8297
2020-06-18,161.71,163.6,160.41,162.3,5971940.0,202.7842,202.4645,190.9348,159.401,148.3632,126.0553,87.4109
2020-06-19,163.07,165.0,160.0,161.42,14150306.0,202.8833,202.5767,191.0957,160.6453,149.8757,127.5423,87.9972
2020-06-22,164.33,169.85,163.49,168.3,5687705.0,203.857,203.1635,191.2905,162.6908,151.6915,129.1117,88.609
2020-06-23,170.34,171.2,165.39,166.8,6113695.0,205.0447,203.9375,191.5042,164.5817,153.465,130.6365,89.1785
2020-06-24,167.41,172.21,163.73,163.91,5546054.0,203.6822,203.3956,191.6294,166.2769,155.1691,132.0877,89.7408
