,1. open,2. high,3. low,4. close,5. volume,IWO_5d_EMA,IWO_10d_EMA,IWO_150d_EMA,EMA_8,EMA_21,SMA_50,SMA_200
2020-03-17,33.93,38.3,31.95,38.01,5664702.0,153.9032,166.685,201.6282,43.6661,51.4615,58.9652,
2020-03-16,36.0,36.0,32.12,33.01,6816301.0,158.0802,171.3818,202.3809,45.1993,52.7776,59.239,
2020-03-13,39.9,40.08,36.59,39.55,5015228.0,167.4112,178.4848,203.2261,47.8277,54.4554,59.534,
2020-03-12,38.6,40.2,35.98,37.82,6636462.0,171.262,182.6571,203.8102,50.0413,55.8929,59.7392,
2020-03-11,45.96,46.3,42.23,42.85,5395728.0,181.5,189.7395,204.5219,52.8531,57.4622,59.9464,
2020-03-10,48.47,48.47,45.0,46.91,4569922.0,187.4464,194.2134,204.9906,54.7255,58.5784,60.028,
2020-03-09,46.81,48.89,45.65,45.74,5816707.0,190.5081,197.078,205.3083,56.5127,59.5892,60.0598,
2020-03-06,54.0004,54.87,50.36,51.96,5119948.0,197.5701,201.6766,205.6965,58.6907,60.6592,60.0564,
2020-03-05,56.08,57.44,54.55,55.92,3212544.0,199.7811,203.5718,205.865,59.7823,61.2381,59.945,
2020-03-04,57.18,58.08,56.06,57.2,2320969.0,201.2592,205.0711,205.9863,60.4515,61.6179,59.7962,
2020-03-03,59.61,60.7325,55.01,56.48,4071468.0,200.4008,205.5367,206.0267,61.1291,61.9717,59.6436,
2020-03-02,60.2,60.97,58.0,59.13,4013660.0,202.3478,207.5433,206.1545,61.2424,62.0956,59.435,
2020-02-28,55.6,60.02,55.5,59.64,4450477.0,203.256,209.1015,206.23,61.3202,62.2082,59.2044,
2020-02-27,56.15,59.45,54.345,57.5,4874094.0,206.9882,212.0593,206.3701,61.6917,62.427,59.0062,
2020-02-26,58.39,60.26,57.51,58.46,4429001.0,211.6575,215.2615,206.4871,62.3322,62.7247,58.8144,
2020-02-25,59.5,59.79,56.06,57.74,5337941.0,215.1388,217.6095,206.5112,62.9243,62.9711,58.5792,
2020-02-24,56.4,59.25,56.02,58.08,4638814.0,219.4613,220.0797,206.5114,63.8198,63.2892,58.3594,
2020-02-21,62.58,62.64,59.26,60.93,4629137.0,222.1938,221.4316,206.4109,65.1255,63.6932,58.1748,
2020-02-20,65.7,65.98,60.03,63.38,6179145.0,222.8941,221.5734,206.2179,65.8356,63.7985,57.9412,
2020-02-19,66.63,67.56,65.61,66.03,5306912.0,222.4787,221.0954,205.9829,65.7944,63.5803,57.7236,
2020-02-18,65.0,66.28,64.55,66.04,4326970.0,221.8011,220.4868,205.7433,65.2899,63.1824,57.4766,
2020-02-14,65.81,65.83,63.87,64.85,4202496.0,221.5349,220.0764,205.5206,65.007,62.8726,57.291,
2020-02-13,64.25,66.2,64.13,65.31,4124467.0,221.0958,219.5572,205.2939,64.7719,62.5769,57.1262,
2020-02-12,65.19,65.5,62.72,65.08,5448316.0,220.1292,218.7856,205.0558,64.3638,62.2145,56.9742,
2020-02-11,66.0,66.84,63.6552,65.19,7978151.0,219.0618,218.0127,204.8248,64.0392,61.886,56.8542,
2020-02-10,62.33,63.86,61.45,63.3,3877454.0,218.2507,217.4191,204.612,63.239,61.3906,56.6508,
2020-02-07,62.0,63.72,61.82,62.09,3055678.0,217.6402,216.9629,204.4125,63.0616,61.1437,56.534,
2020-02-06,61.6,62.98,60.18,62.19,2259841.0,217.7431,216.8581,204.2377,62.8735,60.886,56.383,
2020-02-05,64.21,64.8,60.06,61.815,3998594.0,216.6205,216.1625,204.0263,62.843,60.6766,56.2294,
2020-02-04,61.92,64.33,61.15,63.555,4618990.0,215.0011,215.341,203.8138,62.2839,60.2643,56.0426,
2020-02-03,61.13,61.46,59.65,61.08,3706758.0,213.8589,214.909,203.6329,61.6993,59.8577,55.9222,
2020-01-31,62.5,63.0,60.25,61.09,4062159.0,214.0785,215.2399,203.5016,61.7676,59.6975,55.8441,
2020-01-30,60.0,62.56,58.94,62.45,4162821.0,215.789,216.2582,203.4055,61.4155,59.3673,55.7841,
2020-01-29,60.0,61.78,59.74,60.26,3483081.0,216.1836,216.5378,203.2499,61.0886,59.048,55.7327,
2020-01-28,58.66,59.64,58.13,59.07,3073983.0,216.5568,216.7824,203.0863,60.891,58.7748,55.5955,
2020-01-27,56.58,58.16,55.3103,58.06,4425855.0,216.6694,216.8826,202.9085,61.2484,58.6883,55.4515,
2020-01-24,62.0,63.05,57.84,59.25,6580248.0,217.9662,217.5064,202.7586,62.1308,58.7411,55.2453,
2020-01-23,62.57,62.66,60.71,61.55,4071701.0,218.9029,217.8204,202.5796,61.8682,58.3102,54.9243,
2020-01-22,63.0,64.04,62.3,62.57,4257778.0,218.8272,217.5463,202.3585,61.642,57.8752,54.6153,
2020-01-21,63.02,63.39,61.26,62.24,6036183.0,218.6937,217.2023,202.1339,60.9568,57.2587,54.3045,
2020-01-17,63.05,63.7,62.06,63.45,6255850.0,218.6278,216.8416,201.9098,60.2617,56.6456,54.0109,
2020-01-16,61.5,62.75,61.0,62.24,6164623.0,217.7587,216.0584,201.6621,59.2793,55.9402,53.7489,
2020-01-15,59.23,61.97,59.23,60.25,7973345.0,216.0426,214.9178,201.3999,58.2876,55.2592,53.5036,
2020-01-14,59.23,60.66,57.5,59.24,7789240.0,215.0287,214.2172,201.1762,57.2355,54.5881,53.2811,
2020-01-13,57.36,59.74,57.0,58.97,7014160.0,214.268,213.6988,200.9698,56.2571,53.9809,53.1007,
2020-01-10,56.49,58.3,56.0,57.2,8155289.0,213.6984,213.3191,200.776,55.262,53.405,52.9555,
2020-01-09,56.95,57.25,55.1,55.94,6521874.0,213.5942,213.1885,200.5998,54.394,52.9155,52.7569,
2020-01-08,54.2,55.86,53.3,55.66,7526569.0,213.1049,212.881,200.4122,53.578,52.482,52.6382,
2020-01-07,54.55,56.5,54.5,54.75,12638949.0,212.7587,212.6773,200.2325,52.926,52.1442,52.5624,
2020-01-06,51.85,56.17,51.03,55.11,21771072.0,212.8702,212.7088,200.0674,51.9049,51.7087,52.476,
2020-01-03,48.92,51.99,48.7901,50.75,11256554.0,212.8488,212.6634,199.895,50.6863,51.2625,52.3612,
2020-01-02,50.03,50.75,49.25,49.44,4427985.0,213.1943,212.7758,199.7304,50.3138,51.1898,52.291,
2019-12-31,49.34,50.34,48.9,49.87,3290695.0,213.1808,212.6768,199.5493,50.1892,51.2338,52.2554,
2019-12-30,50.0,50.56,48.3912,50.03,5709659.0,213.3346,212.6331,199.3704,50.1461,51.3231,52.255,
2019-12-27,50.3,50.38,48.2,48.92,3510623.0,213.749,212.6614,199.1941,50.0279,51.3995,52.3068,
2019-12-26,48.41,50.06,48.09,50.03,4779941.0,213.8838,212.4796,199.0024,49.9272,51.5014,52.4146,
2019-12-24,48.0,48.72,47.15,47.75,1508382.0,213.4102,211.9571,198.7899,49.8893,51.6455,52.5416,
2019-12-23,49.25,49.3,47.61,47.85,4589110.0,212.6997,211.3184,198.5746,50.2234,51.9381,52.7242,
2019-12-20,49.91,50.0,48.58,49.49,3120594.0,211.9074,210.6593,198.3637,50.4872,52.2019,52.9678,
2019-12-19,50.45,50.45,49.2,49.47,3047153.0,211.1611,210.0503,198.1619,50.6264,52.4221,53.24,
2019-12-18,48.96,50.3,48.6,50.14,5660591.0,210.5733,209.5422,197.9716,50.6769,52.6193,53.5596,
2019-12-17,49.34,49.44,47.52,48.39,4745321.0,210.1089,209.1067,197.79,50.7845,52.8512,53.9222,
2019-12-16,50.0,50.11,48.15,49.45,5035127.0,209.5514,208.6362,197.6097,51.1687,53.1924,54.3274,
2019-12-13,47.5,49.86,46.7,49.41,6366544.0,208.9139,208.1495,197.4323,51.4712,53.5006,54.6144,
2019-12-12,47.95,48.5,46.32,47.3,5712136.0,208.8117,207.9342,197.2754,51.9315,53.8647,54.8652,
2019-12-11,47.01,48.8,46.33,47.73,9367919.0,208.3064,207.5146,197.107,52.9119,54.4011,55.0484,
2019-12-10,49.92,50.02,47.22,47.55,5760528.0,208.183,207.2838,196.9534,54.0867,54.9612,55.2626,
2019-12-09,49.14,50.96,48.41,49.0,13807012.0,207.9384,206.9752,196.7961,55.2487,55.4554,55.4352,
2019-12-06,54.0,55.1,50.5,50.89,8033750.0,207.6657,206.64,196.6392,56.474,55.9049,55.5826,
2019-12-05,55.0,55.21,51.61,52.95,3557577.0,206.8352,206.0429,196.4689,56.8666,55.9854,55.7278,
2019-12-04,56.61,57.0,54.3,54.98,1607973.0,206.69,205.8023,196.3259,57.3399,56.0629,55.8914,
2019-12-03,53.29,57.59,53.01,57.37,1402740.0,206.3879,205.4708,196.1786,57.437,55.9692,56.0988,
2019-12-02,58.5,58.6,52.5407,55.01,2931538.0,206.6981,205.4049,196.0499,57.3933,55.8071,56.3184,
2019-11-29,56.96,59.5,56.32,58.0,1244410.0,207.1684,205.3266,195.9196,57.0485,55.5278,56.5355,
2019-11-27,56.37,56.67,55.23,56.29,986792.0,206.6693,204.6954,195.7552,56.348,55.1306,56.7829,
2019-11-26,56.5,58.02,54.26,55.58,1998927.0,205.2068,203.6068,195.5695,56.256,54.9767,57.0871,
2019-11-25,55.32,56.17,54.855,55.84,1849286.0,203.836,202.642,195.4033,55.7521,54.6724,57.3534,
2019-11-22,54.19,55.3,53.75,54.2,1029525.0,202.1317,201.6192,195.2444,55.6326,54.5226,57.6072,
2019-11-21,55.46,55.46,52.8515,53.77,963275.0,202.1033,201.4927,195.1512,55.7277,54.4448,57.9074,
2019-11-20,55.24,58.3099,53.39,54.88,2260907.0,202.2937,201.4416,195.0629,55.8042,54.3433,58.2462,
2019-11-19,57.45,57.556,53.76,56.0,1598494.0,202.0143,201.128,194.9584,55.0882,53.9467,58.4986,
2019-11-18,60.0,60.0,55.52,57.07,2243460.0,201.3968,200.6567,194.8471,54.3832,53.5857,58.7835,
2019-11-15,53.0,59.99,53.0,59.75,4025799.0,201.1695,200.3912,194.7531,52.7784,52.9443,59.1058,
2019-11-14,51.31,54.92,50.6428,52.73,2834077.0,200.7195,200.0182,194.6549,50.7179,52.2398,59.536,
2019-11-13,46.83,52.44,46.65,52.0,2868214.0,200.689,199.8488,194.5727,49.5173,51.9717,60.1814,
2019-11-12,47.5,47.85,46.11,47.05,1740792.0,200.663,199.6506,194.4899,48.6822,51.9249,60.888,
2019-11-11,46.5,47.0,45.46,46.2,1287808.0,200.4158,199.3157,194.4004,48.92,52.3324,61.607,
2019-11-08,45.02,47.21,44.8,47.21,1980150.0,200.1491,198.9528,194.3125,49.4686,52.8656,62.3658,
2019-11-07,48.26,48.5,45.38,45.5,1669002.0,199.6995,198.4871,194.222,50.1139,53.4312,63.2086,
2019-11-06,48.56,48.71,46.9,47.83,1028805.0,199.4762,198.1184,194.1425,50.575,53.9243,63.989,
2019-11-05,50.18,50.6,47.77,48.7,1468191.0,199.4188,197.7912,194.0694,51.1079,54.4457,64.8138,
2019-11-04,49.15,50.4832,48.01,49.65,1311746.0,198.6933,197.1071,193.9781,51.253,54.8303,65.6186,
2019-11-01,49.94,50.8473,47.75,48.5,1441265.0,197.8925,196.3987,193.8933,51.4729,55.265,66.4402,
2019-10-31,51.2,51.64,48.1,49.91,1052905.0,196.7558,195.5615,193.8091,51.6517,55.7068,67.3548,
2019-10-30,47.72,52.48,46.78,51.445,2224354.0,196.7312,195.2852,193.7689,51.655,56.1135,68.3412,
2019-10-29,47.43,48.37,46.21,47.8,1740730.0,196.1937,194.7249,193.7147,51.4193,56.4768,69.3292,
2019-10-28,50.26,51.3115,47.71,47.95,2758159.0,195.2981,194.0005,193.6574,52.2905,57.2875,70.3914,
2019-10-25,50.88,52.07,49.41,50.11,1532804.0,194.3067,193.2715,193.6088,52.5702,57.8851,71.3272,
2019-10-24,48.6,52.18,48.11,51.84,2050992.0,193.7911,192.8123,193.5856,52.7131,58.4666,72.2286,
2019-10-23,47.0,50.43,46.03,47.87,3707978.0,193.568,192.4956,193.5768,52.8654,59.0953,73.1396,
2019-10-22,47.25,48.48,44.581,46.2,2707238.0,193.3722,192.1703,193.5717,53.5612,59.9618,74.141,
2019-10-21,46.93,48.97,46.2203,47.4,2404175.0,192.9991,191.7374,193.5643,55.013,61.11,75.1354,
2019-10-18,50.0,50.32,46.46,47.04,3669054.0,192.157,191.0827,193.5493,56.7396,62.324,76.116,
2019-10-17,51.76,53.15,50.33,50.44,2785744.0,191.7414,190.6593,193.5568,58.5738,63.5244,76.9468,
2019-10-16,53.57,55.77,51.8,52.03,2597819.0,190.4091,189.8267,193.5454,60.1234,64.5618,77.6128,
2019-10-15,55.01,56.41,54.0301,55.21,1982381.0,189.6897,189.3775,193.5682,61.3672,65.441,78.2926,
2019-10-14,55.8,57.85,53.2,54.52,4458071.0,188.4718,188.7668,193.5876,62.7836,66.3441,78.9028,
2019-10-11,58.77,61.48,57.27,60.27,3335811.0,187.9684,188.6087,193.6427,64.1932,67.1935,79.6014,
2019-10-10,62.6,63.61,60.4,61.41,2306927.0,186.8565,188.2568,193.6891,64.9684,67.7649,80.2582,
2019-10-09,66.35,66.43,62.5,63.08,2207773.0,186.988,188.6264,193.7843,65.3565,68.1804,80.882,
2019-10-08,67.4,68.43,64.48,65.3,2766793.0,187.4033,189.1751,193.8867,65.0498,68.3554,81.4772,
2019-10-07,63.36,69.7,62.72,68.78,3621793.0,188.5914,190.0968,194.0056,64.084,68.3479,81.9866,
2019-10-04,62.0,64.46,61.55,63.84,2157446.0,188.6435,190.4546,194.0797,62.4795,68.2127,82.5026,
2019-10-03,59.48,62.4,56.754,62.14,5076359.0,188.4689,190.7794,194.148,61.9136,68.588,83.0802,
2019-10-02,56.805,57.66,54.07,56.63,1589815.0,189.1637,191.6016,194.2428,61.7746,69.2068,83.5892,
2019-10-01,58.3,59.51,55.65,57.89,2841737.0,190.8058,192.8732,194.3551,62.9502,70.3615,84.2248,
2019-09-30,53.5,58.65,51.61,58.31,4104029.0,192.6244,194.1409,194.4516,63.9332,71.4466,84.8046,
2019-09-27,58.27,58.33,52.84,53.46,4516813.0,193.3992,194.8223,194.4969,65.4426,72.7263,85.3486,
2019-09-26,62.05,62.36,57.66,58.3,2892188.0,194.9134,195.8115,194.5523,67.4748,74.1659,85.6658,
2019-09-25,62.0,63.39,60.11,62.02,2466798.0,196.0248,196.505,194.5773,68.9362,75.3465,85.8498,
2019-09-24,67.02,67.37,62.0,62.52,2615966.0,196.4922,196.8194,194.5704,70.5208,76.5422,86.0438,
2019-09-23,67.12,68.57,66.54,66.91,826629.0,197.9617,197.5453,194.584,71.4211,77.4594,86.1823,
2019-09-20,68.95,69.458,66.19,66.97,3374383.0,198.3751,197.6364,194.5498,72.2357,78.3483,86.3149,
2019-09-19,71.5,71.87,67.64,68.93,1690628.0,198.7082,197.6204,194.5074,73.0293,79.2373,86.4253,
2019-09-18,70.12,71.8789,68.8,70.85,2003010.0,199.0101,197.5128,194.4591,73.3605,79.9741,86.4779,
2019-09-17,68.64,71.3342,68.1301,71.04,2820589.0,198.9928,197.1724,194.3976,73.7838,80.7836,86.4243,
2019-09-16,63.71,68.86,63.5,67.86,2804534.0,198.4277,196.5167,194.3207,74.4837,81.7285,86.4319,
2019-09-13,69.86,70.31,64.71,64.86,4166281.0,197.6394,195.7416,194.2444,76.0905,83.0154,86.3997,
2019-09-12,69.68,72.4,69.06,69.66,2923450.0,196.6945,194.8999,194.1735,77.7421,84.2859,86.3431,
2019-09-11,69.21,70.93,67.2,69.11,3113980.0,195.3611,193.9085,194.1038,79.2684,85.4745,86.1957,
2019-09-10,65.7,71.8,65.7,71.65,4672469.0,193.4402,192.732,194.0354,81.6508,86.929,86.1717,
2019-09-09,76.105,76.1184,64.34,67.1,8598237.0,192.5427,192.1757,194.0193,84.4654,88.4419,86.1033,
2019-09-06,79.7,81.5,75.305,75.98,8672342.0,192.1216,191.907,194.0278,86.8502,89.6742,85.8808,
2019-09-05,86.25,87.19,82.5,86.85,3971133.0,191.7967,191.7149,194.0447,88.3789,90.4916,85.5492,
2019-09-04,85.0,87.77,82.89,85.31,2412963.0,190.8442,191.2734,194.0493,88.7185,90.8218,85.1852,
2019-09-03,80.85,83.8,80.2517,83.76,1832813.0,190.8898,191.3891,194.0935,88.9895,91.127,84.8776,
2019-08-30,84.02,84.94,78.89,81.28,1910152.0,191.6705,191.847,194.1575,90.4723,91.8597,84.6802,
2019-08-29,88.3,89.3463,83.29,83.82,1789971.0,191.1843,191.6701,194.1778,92.0529,92.5516,84.5458,
2019-08-28,84.0,87.5244,82.6141,86.99,1917686.0,190.2374,191.3572,194.1926,92.8262,92.8722,84.3547,
2019-08-27,89.28,89.95,83.2337,84.08,1828841.0,190.3852,191.6718,194.2496,94.341,93.4069,84.1782,
2019-08-26,90.24,90.84,86.13,88.88,1463680.0,191.6112,192.5026,194.3344,95.5956,93.7526,83.7794,
2019-08-23,91.37,91.56,86.0,88.43,3050846.0,192.0898,192.9133,194.3838,96.9544,94.0439,83.3784,
2019-08-22,96.29,96.58,92.8,92.97,1767533.0,193.8811,193.8925,194.4627,98.4956,94.2923,82.9406,
2019-08-21,100.59,100.96,96.2701,96.58,1805604.0,193.6543,193.7942,194.4644,99.043,94.0635,82.349,
2019-08-20,99.23,101.88,97.26,99.16,1439345.0,192.9677,193.5201,194.4569,98.4952,93.3739,,
2019-08-19,98.8,101.4799,95.6,99.39,2801463.0,192.7936,193.5655,194.4722,97.5282,92.5232,,
2019-08-16,95.0,98.1,93.4,96.05,1530550.0,192.0082,193.388,194.4736,96.3991,91.6276,,
2019-08-15,95.99,97.14,91.3701,93.66,1520342.0,191.6117,193.5184,194.4961,95.9131,90.9803,,
2019-08-14,96.52,97.73,91.6,94.02,2822881.0,192.9958,194.5572,194.5719,95.5626,90.3644,,
2019-08-13,92.84,100.5,92.84,99.65,3034908.0,194.6267,195.6291,194.6369,94.9433,89.6278,,
2019-08-12,94.25,98.2,91.53,93.01,1895649.0,194.4807,195.787,194.6331,93.3557,88.5406,,
2019-08-09,90.25,98.0,90.0,94.9,3063879.0,195.4986,196.5296,194.6625,91.9716,87.5747,,
2019-08-08,85.49,91.86,85.49,91.65,1692269.0,195.749,196.87,194.658,90.2492,86.5321,,
2019-08-07,83.69,86.45,82.8,84.22,990406.0,194.8829,196.7342,194.6201,89.7889,85.9993,,
2019-08-06,87.2,89.76,82.71,85.24,1357428.0,195.5577,197.4455,194.6347,90.7429,85.9543,,
2019-08-05,83.34,86.92,82.25,85.48,2196373.0,196.743,198.3918,194.6541,91.0237,85.5737,,
2019-08-02,91.54,92.78,86.91,88.01,1801007.0,199.6043,200.0299,194.7029,92.1962,85.4391,,
2019-08-01,90.07,94.32,89.4389,91.53,2238247.0,200.8736,200.6887,194.6711,92.0294,84.705,,
2019-07-31,94.0,94.8011,86.8167,89.07,2475977.0,201.5062,200.9287,194.6049,91.375,83.7435,,
2019-07-30,86.0,96.19,84.0,94.0,3127169.0,201.5893,200.8373,194.5145,90.3961,82.6377,,
2019-07-29,93.69,93.9,82.65,87.23,3317799.0,200.9273,200.3759,194.4017,88.7407,81.2825,,
2019-07-26,93.04,95.5,91.91,92.88,2053022.0,200.8297,200.2101,194.3115,87.2666,80.0207,,
2019-07-25,87.5,93.339,87.0,92.28,3270376.0,200.065,199.7325,194.2035,84.9142,78.4728,,
2019-07-24,86.79,87.85,85.5,87.46,1250712.0,200.1845,199.7117,194.128,82.5071,76.9862,,
2019-07-23,88.32,89.44,84.49,86.74,2529779.0,199.0575,199.1058,194.0165,80.9806,75.8998,,
2019-07-22,82.27,88.5,82.08,87.68,5357744.0,198.9354,199.0622,193.9455,78.5636,74.5458,,
2019-07-19,85.16,85.85,80.75,83.52,13669036.0,199.1826,199.2002,193.8852,75.7247,73.1503,,
2019-07-18,71.0,74.19,70.15,72.75,3389964.0,199.5682,199.3755,193.8244,72.8317,71.8804,,
2019-07-17,70.0,71.56,69.59,71.0,1037007.0,199.4442,199.2776,193.744,72.4436,71.6494,,
2019-07-16,71.93,73.0873,69.0,69.54,1582319.0,199.8221,199.4085,193.6776,72.6961,71.6584,,
2019-07-15,74.0,74.295,71.4,71.6,1325082.0,199.8498,199.3289,193.5959,72.5843,71.5155,,
2019-07-12,71.6,75.2,70.5,73.5,1838306.0,199.7478,199.1679,193.5092,72.0956,71.2375,,
2019-07-11,74.5,74.98,70.5,70.88,2351834.0,199.4018,198.8852,193.4162,71.2086,70.8413,,
2019-07-10,70.0,74.5,69.5,74.34,2719347.0,199.5903,198.8542,193.3409,70.131,,,
2019-07-09,67.42,69.2,66.88,68.45,1782694.0,199.3586,198.5877,193.2508,68.8827,,,
2019-07-08,68.26,71.7146,66.9,66.91,4567154.0,199.3425,198.4092,193.1684,68.7921,,,
2019-07-05,67.15,67.25,64.84,67.21,805222.0,199.6102,198.3207,193.0927,67.9571,,,
2019-07-03,64.68,67.48,64.52,67.24,1564108.0,199.0669,197.7927,192.9906,68.1591,,,
2019-07-02,63.3,65.03,61.7211,64.52,1738845.0,198.2272,197.1363,192.8865,68.3532,,,
2019-07-01,69.1,69.729,61.81,63.2,2675367.0,197.8037,196.7057,192.8035,69.3026,,,
2019-06-28,64.36,68.38,63.3,68.29,1474303.0,196.6044,195.9287,192.7042,69.1808,,,
2019-06-27,63.39,64.995,62.571,63.28,914612.0,195.5328,195.3022,192.623,69.4096,,,
2019-06-26,63.3,64.92,62.005,62.65,1625502.0,194.7465,194.9016,192.5629,70.6709,,,
2019-06-25,67.1,68.99,61.17,61.52,2482213.0,195.6796,195.3507,192.5586,72.3141,,,
2019-06-24,71.05,72.39,65.08,67.97,2448037.0,196.822,195.7854,192.5474,73.2638,,,
2019-06-21,72.46,73.9278,68.3,72.23,2657468.0,197.8182,195.9978,192.5168,73.5135,,,
